date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2024-09-14,-1.753464122867702,-1.889212243565407,-1.627696189488654,28809490329
2024-09-15,-1.7685485016662383,-1.905875675550417,-1.6428722423108333,28809490329
2024-09-16,0.6298884078292719,0.5049792627431706,0.7626337192337842,28809490329
2024-09-17,-1.7987064215818194,-1.937465447762523,-1.6641746163140079,28809490329
2024-09-18,6.049134914828805,5.919281365636658,6.191083407071629,28809490329
2024-09-19,-1.8288591798767344,-1.9542116423302416,-1.6874236025436145,28809490329
2024-09-20,3.2344470272556194,3.0989872425252933,3.366748928066101,28809490329
2024-09-21,-1.85901996440663,-1.9936533317621303,-1.7261054768756865,28809490329
2024-09-22,-1.8741043431900115,-2.007593510438697,-1.7389142746304809,28809490329
2024-09-23,0.5243325662853273,0.3857215418249954,0.6567824719990916,28809490329
2025-10-03,0.9948762784257221,-1.7828080907227,3.8355133970532886,35760801349
2025-10-04,0.04791933574918961,-2.8113771177227345,3.0110625601371934,35760801349
2025-10-05,0.0480717069857981,-2.870292051415133,2.9295029731138955,35760801349
2025-10-06,0.9234788595604826,-2.1258503690451773,3.8534181999493518,35760801349
2025-10-07,2.5772067584789182,-0.12708694719722952,5.323828121331984,35760801349
2025-10-08,4.892431053973864,2.052099755954996,7.921369144081366,35760801349
2025-10-09,7.7378450603679925,4.80641898142654,10.810133438623966,35760801349
2025-10-10,10.973119268343375,8.014902518476395,13.852391271828274,35760801349
2025-10-11,14.45425165316285,11.752534581784642,17.301634100121312,35760801349
2025-10-12,18.03865887713619,15.10890316287665,20.984769919984288,35760801349
2025-10-13,21.589873170588103,18.818019697902756,24.57299567463623,35760801349
2025-10-14,24.98172766444149,22.289314775044026,27.671669396799384,35760801349
2025-10-15,28.101933595340377,25.217821586085527,30.83751556626031,35760801349
2025-10-16,30.854975431084515,28.075484874968485,33.66740154520632,35760801349
2025-10-17,33.16427382989151,30.1823651996905,35.66809508099731,35760801349
2025-10-18,34.97359071863045,32.04511660476896,37.81998106064795,35760801349
2025-10-19,36.24767491520827,33.43671528178928,38.93194661486075,35760801349
2025-10-20,36.972169922401015,34.250525277326,39.926382994738006,35760801349
2025-10-21,37.15282712962785,34.37144218302349,39.928959641911334,35760801349
2025-10-22,36.81408708755088,33.954938241658226,39.657389537036515,35760801349
2025-10-23,35.997108261298195,33.167153579495945,38.54531974010785,35760801349
2025-10-24,34.75733630692693,32.054404761959354,37.648400885345204,35760801349
2025-10-25,33.1617171547272,30.48188767331806,35.984510711861866,35760801349
2025-10-26,31.285663820079627,28.384073680091305,34.05410129229454,35760801349
2025-10-27,29.20988982333748,26.378021797373673,31.9815302112902,35760801349
2025-10-28,27.017221419135485,24.243371509599687,29.69240498462544,35760801349
2025-10-29,24.7894966524545,21.970949404467305,27.67233961275242,35760801349
2025-10-30,22.60465182411428,19.79528644108728,25.452969590605075,35760801349
2025-10-03,-123.43163549918863,-123.43163549945834,-123.43163549890895,35760801674
2025-10-04,17.378692359383493,17.378692359096345,17.378692359709596,35760801674
